Gene	LK1	LK2	LK3	LK4	LK5	LK6
PSPC1	5.27383722	5.73484014	5.744511166000001	5.728511214	5.6881947539999995	6.021754548
PSPH	4.400881422	4.407978861	4.3989320030000005	4.286585038	4.425760863	4.340212485
PSPN	4.499418347	4.569403536	4.585518908	4.401584419	4.554996411	4.324585155
PSRC1	5.683523899	5.670145724	5.582034966	6.003132567000001	5.58952085	5.509229335
PSTK	4.581180113	4.636379641	4.69591885	4.434706725	4.590987828	4.5127893839999995
PSTPIP1	9.854136515	10.16620121	9.864678104	10.42805167	10.04555086	10.39981324
PSTPIP2	4.671310162	5.042673115	5.412411861	4.742119767	4.641915738	4.927248014
PTAFR	5.177087968	5.396593279	5.382048865	5.15789972	5.139192962	5.2819315630000006
PTAR1	5.443277199	5.58952085	5.569823857	5.614556587999999	5.397163827999999	5.773352647
PTBP1	12.64717666	12.33292384	12.81463486	12.72361765	12.75555812	12.83913791
PTBP2	4.473338755	4.575161446	4.740662468	4.450544289	4.458635548	4.504060292
PTCD2	9.066193351	9.314142192	8.960886301	8.867115101	9.128652644	8.58280511
PTCD3	8.97361711	8.826644981	8.645407574	8.561037894	8.675049742	8.576362904
PTCH1	6.933311391	6.703401134	7.153606409	7.013894331	6.477372957999999	6.543372661
PTCH2	4.39491136	4.334407464	4.343601058	4.398919126	4.4278642889999995	4.414462392
PTCHD1	4.473338755	4.302507107	4.403358016	4.380837287	4.4464670139999996	4.292399133
PTCHD3	5.036881483999999	4.768027926999999	4.898205932	5.244458937	5.294551083	5.05362427
PTCRA	5.081715482	4.951981475	4.6048399280000005	4.886074697	4.879901555	5.02181433
PTDSS1	4.45822916	4.437046498	4.432133696	4.398919126	4.485976139	4.428432737
PTDSS2	9.516810404	9.035753199999998	9.43510842	8.945240049	9.412193052000001	8.60990649
PTEN	6.7317312970000005	6.5984426229999995	6.448204982999999	6.239303587	5.964767081000001	6.81694566
PTER	8.369039061	8.563566322	8.444623035	8.535053186	8.432233702000001	8.402857303
PTF1A	4.388890728	4.365002644	4.324843103	4.319806923	4.2937390539999996	4.368691659
PTGDR	4.352225804	4.466266082	4.388890728	4.336758869	4.42345731	4.295323382
PTGDS	5.027848818	4.72025657	5.062487407	5.198962957	4.823998519	4.883823892
PTGER2	5.130104365	5.235061863	4.980731712	5.606506219	5.940505107999999	6.124579259
PTGER3	6.1811771360000005	6.520375623	6.314491812999999	6.606422977	6.670732243	6.537042856
PTGER4	4.342677007	4.391212971	4.38302127	4.274601307	4.252943048000001	4.313162426
PTGES	4.37902152	4.726659667	4.572329948999999	4.63606671	4.566784093	4.554996411
PTGES2	8.043375675	8.086828162	8.076087118	7.57207767	8.080424228	7.722018754
PTGES3	10.12042845	9.736030413	9.984348957	10.02673833	10.14852577	10.07494026
PTGFR	4.660992154	4.331130216	4.462011711000001	4.453846551	4.37499441	4.388782235
PTGFRN	4.522172965	4.377220782	4.504290482	4.520230084	4.348813215	4.414462392
PTGIR	4.790238179	4.990435848	5.165376003	5.599590227999999	5.25224848	5.718620329
PTGIS	4.235169712	4.308375078	4.3187328769999995	4.28115645	4.3506582819999995	4.320149726
PTGR1	4.8654212160000005	4.908942052	5.241948951	5.312874966	4.904138873	4.793626613
PTGR2	8.082576816	7.876524312000001	7.752388674	7.9119733420000005	7.748228859	7.664129849
PTGS1	5.549982919	5.916725442000001	5.599590227999999	5.694930347000001	5.47216863	5.657590622000001
PTGS2	4.2818101969999995	4.320221845	4.3398421460000005	4.423270024	4.432659061	4.433322485
PTH	4.30524065	4.357994584	4.40534086	4.340985628	4.27366427	4.426134423
PTH2	4.598448918	4.37902152	4.9085982	4.607293487	4.673738488	4.469059306
PTH2R	4.43408664	4.483285109	4.310577425	4.416507003	4.512314788	4.361201957
PTHLH	4.441215007	4.4964181519999995	4.538687865	4.472947708	4.476223469	4.336350826
PTK2	7.252282553	6.719918563999999	7.173897289	6.639358072	7.397292713	6.392981967000001
PTK2B	7.170187465	7.086591301	7.077051037	7.065877792	7.23742063	7.1770161560000005
PTK6	4.460748693999999	4.349198382	4.273895963	4.401584419	4.396722926	4.4964181519999995
PTK7	5.011683506000001	4.620993472	5.1617761269999995	5.212971659	4.554996411	4.908942052
PTN	4.311192595	4.41817469	4.3989320030000005	4.396823549	4.471216986	4.340212485
PTP4A1	8.906430763	8.926892521000001	9.06077797	9.136364099	8.985857207	8.839063186
PTP4A2	12.4332456	12.48422216	12.49829792	12.49612901	12.51933862	12.83000121
PTP4A3	9.439305296	9.363617248999999	9.316670799	9.506185971	9.697577848	9.504705526
PTPDC1	6.402108782000001	5.232367233	6.456237219	5.997310552999999	6.491671946	5.363175166
PTPN1	6.7317312970000005	7.709867514	7.335549948	7.360308961	7.305996653999999	8.030282917000001
PTPN11	11.59625439	11.42132257	11.72654687	11.55351588	11.54869608	11.55717617
PTPN12	8.687671482	8.428417543	8.461262651	8.490939232999999	8.427370256	8.104299263
PTPN13	4.43408664	4.478636903	4.501985502	4.428448017	4.5463581710000005	4.611045205
PTPN14	6.648015246	6.5926618370000005	6.793835636	6.438118723	6.77364958	6.038037265
PTPN18	10.30680833	10.67784914	10.0516241	10.65169935	10.48340135	10.42074664
PTPN2	6.266340798	6.37165241	6.364374622000001	6.424536411	6.407571446	6.448962057999999
PTPN20	4.4091364319999995	4.458434207	4.543997848	4.455715946000001	4.499142086	4.368691659
PTPN21	6.5391127860000005	6.408916201	6.505632147000001	6.602407386	6.66268546	6.674032624
PTPN22	8.311129332	8.54839308	8.336766715	8.695217965	8.234104646	8.652162114
PTPN23	5.247237009	5.263676332	5.010807583	5.344041589	5.415786957000001	5.181056483
PTPN3	4.611911508	4.469059306	4.452819648	4.481550503	4.37902152	4.471216986
PTPN4	4.7107763689999995	4.501727555	4.782212737	4.6410379410000004	4.849944087	4.590715112
PTPN5	4.992536355	4.937060262	4.889250556	4.826614589	5.162105376	4.61831345
PTPN6	11.32234433	11.25709631	11.38793942	11.49033966	11.18959626	11.44349029
PTPN7	7.196368027999999	7.687908917000001	7.203482107	7.354076261	8.117411246	7.487883165
PTPN9	5.077059962	5.605050577	5.3870491220000005	5.383343035	5.797536386	5.531039371
PTPRA	7.413214944	7.486341906	7.395330192	7.294516906	7.331412922	7.678637928
PTPRB	4.270137873	4.337600625	4.357839945	4.388044614	4.461168092	4.401231019
PTPRC	6.062616472	5.977796511	5.907944207000001	6.30805756	5.853065178	6.023048877999999
PTPRCAP	9.325804708	9.244059405	8.790108	9.180740969	9.041308792	8.801752648999999
PTPRE	12.4377253	12.18780476	12.36088741	12.06414389	12.39358183	12.152954600000001
PTPRF	4.598448918	4.410052081	4.336346643	4.377220782	4.348813215	4.4639233439999995
PTPRG	4.581180113	4.422328793	4.585518908	4.49300124	4.560682256000001	4.36494371
PTPRH	4.611911508	4.315683559	4.384662948	4.472947708	4.512314788	4.388782235
PTPRJ	4.352225804	4.466266082	4.565980632	4.529986865	4.3506582819999995	4.519270685
PTPRK	4.569140868	4.54628466	4.733088079	4.532351375	4.480689604	4.51589805
PTPRM	4.674010161	4.948553865	4.711060219	4.592089102	4.673738488	4.456019832
PTPRN	4.618165758	4.79015405	4.703827356000001	4.49300124	4.673738488	4.663422229
PTPRN2	4.738248222	4.55191245	4.761513223	4.795137035	4.966554004	4.6410379410000004
PTPRO	4.906500985	5.038950203	5.151368177	5.505266827000001	5.042673115	5.336387335
PTPRQ	4.342677007	4.488906128	4.552951608	4.419875786	4.4278642889999995	4.237686279
PTPRR	4.453435604	4.832850512	4.598448918	4.528691441	4.768336269	4.522172965
PTPRS	10.27138175	9.567063127	10.28093645	10.0048015	10.09183913	10.10321834
PTPRT	4.350508418	4.566241926	4.432133696	4.304041824	4.371238775	4.327765672
PTPRU	4.639263483	4.7762370789999995	4.524117588	4.5127893839999995	4.663422229	4.485527552
PTPRZ1	4.300510255	4.339278434	4.341483478	4.398919126	4.461168092	4.479306897
PTRH1	6.926260801000001	6.853584444	7.063902315	6.530164922000001	6.916739757999999	6.7021893079999995
PTRH2	8.263861651000001	7.994430942999999	8.214304709	7.999842383	8.10419004	7.9961035979999995
PTS	10.94143064	10.72639305	10.48987843	10.62312432	10.37326071	10.31463653
PTTG1	5.09084131	5.276384661	4.919683441	5.1657086780000006	5.165376003	4.940556109
PTTG1IP	11.28501993	10.99407432	11.32805611	11.20082018	11.18284768	10.96886562
PTX3	4.436647932	4.3410279339999995	4.380996103	4.389237689	4.416876869	4.488129053
PUF60	12.72361765	12.69301252	12.93237724	12.82192615	12.86020002	12.76344001
PUM1	9.838595239	9.726922642	9.877535222	9.841035446	9.732501612	10.00147439
PUM2	8.47364298	8.640204076	8.410544771	8.848991755	8.44793192	8.73410679
PURB	7.475101368	7.6565824110000005	7.13926517	7.1450527610000005	6.691004127	7.546614377999999
PURG	5.330479386	4.917269907	5.587160281	5.254391042	5.148409228999999	5.367129207
PUS1	9.343179125	9.127986671	9.208897707	9.025015963	9.363845357	9.210785861
PUS10	9.191679106	9.062667797000001	9.141567412999999	8.957818953	9.00870042	9.260961547
PUS3	9.174356562	9.225742552	9.260961547	9.272739489	9.09679517	8.93606477
PUS7L	9.421997186	9.4396516	9.562777356	9.459988983999999	9.432918427	9.585802012
PUSL1	9.635229038	9.735000895	9.67695088	9.538765182999999	9.676598342	9.42142747
PVALB	4.565980632	4.430575232	4.457047831000001	4.481550503	4.55191245	4.461168092
PWP1	7.010168515	7.599332919	6.90845707	6.602407386	7.1405438420000005	7.543266705
PWWP2B	5.416068375	5.533247755	5.819088685	5.841659177	5.967651621	6.175865627
PXDN	4.598448918	4.964150601	4.815203991000001	5.031439309	4.673738488	4.946107532
PXMP2	7.812906972	7.350912962000001	7.732995202000001	7.082117452	7.694975577999999	6.919523226
PXMP4	7.7930420510000005	7.802551043999999	7.636119708	7.766454037000001	7.8458372999999995	7.566094893
PXN	8.068000928	8.235641067000001	8.26259829	8.520459703	8.377649562	8.260337162999999
PYCARD	7.202502937999999	7.653570257999999	7.225500202	8.022212621	7.756703307	7.748228859
PYCR1	5.481188901	5.1046013939999995	5.407635995	4.917785466000001	5.046455245	5.601189668
PYCR2	10.80749342	10.82332666	11.04195936	10.82853747	11.09397123	10.86994493
PYCR3	10.33395331	10.25724683	10.25848402	10.30196905	10.37116536	10.21728772
PYGB	8.662331438999999	8.321989858	8.707809012	8.788436779	8.760529903	8.725895745
PYGL	10.93796007	11.10448215	11.06378067	11.35511083	11.20335129	11.28879228
PYGM	4.372679876	4.481296314	4.489336436	4.476671631	4.272493655	4.567881732
PYGO1	5.217438904	5.006137184	4.829171261	4.914755328	5.7107290189999995	5.0995982710000005
PYGO2	10.70869338	10.60584828	10.99555897	10.78235426	10.95953498	10.75858165
PYROXD1	7.923136499	8.027060214	7.824833817000001	7.9389739960000005	8.086695497000001	8.159877389
PYY	4.3484521339999995	4.306928657	4.320277325	4.406814348999999	4.449322985	4.476671631
QDPR	10.52086127	10.44676148	10.62364258	10.3903718	10.59076359	10.26892834
QKI	4.443631073	4.306928657	4.427786606000001	4.377220782	4.34540784	4.327765672
QPCT	4.606708176000001	4.786360887	4.532734218	4.765653352	4.756826274	4.883823892
QPCTL	4.318909529	4.481296314	4.575298149	4.2957833789999995	4.3417331589999995	4.313162426
QPRT	5.6872617860000005	5.155115819	5.65402042	5.494937202999999	5.47216863	5.084110604
QRICH1	5.497854802000001	6.345130867000001	5.4166308270000005	5.932064402999999	5.800667193	5.735404409
QRICH2	4.486212095	4.620993472	4.772962043	4.629665521000001	4.515177428	4.6937720060000006
QRSL1	9.338878305	9.370553809	9.421146911000001	9.377149856	9.300450643	9.355216071000001
QSOX1	6.22024086	6.243831892	6.561178964	6.171702377000001	6.244069822	5.9667868639999995
QSOX2	4.404980364	4.306928657	4.392659885	4.298071967	4.315942378	4.230203389
QTRT1	9.531115707	9.470407117	9.233233067999999	9.408500362	9.318573764	9.240009043999999
R3HDM1	10.28443513	10.205046300000001	10.36315505	10.39257363	10.28588038	10.29863201
R3HDM2	7.495764704	7.546164182	7.514098843999999	7.971047433	7.4392868000000005	7.857521994
RAB10	8.024915432	8.116610119	7.9030354560000005	7.735987159	7.852927072000001	7.908875137999999
RAB11A	7.049044769	6.912704146	6.683537857999999	6.881893384	6.736249025	6.918529746
RAB11B	12.56487717	12.526616699999998	12.78121394	12.54179166	12.5963871	12.57562127
RAB11FIP1	4.4179891630000006	4.407978861	4.3123043910000005	4.428448017	4.373222227	4.342250257
RAB11FIP2	5.277896193999999	5.3148545469999995	5.05872034	5.346680343	5.216801599999999	5.058368768999999
RAB11FIP3	5.226432837	4.9975152089999995	5.720673584	5.28451844	5.162105376	5.078721261
RAB11FIP4	5.105951838	5.570582891	5.132928677	5.571088747	5.05872034	5.944024485
RAB11FIP5	7.876959099	7.822605031	8.108160425	7.999114197999999	7.996480267000001	8.145747243999999
RAB12	5.183311656	6.031619642000001	5.612898406	5.651152602000001	5.52649771	6.139748155
RAB13	5.4316631310000005	5.092537548999999	5.285739146	5.179455661	5.485067443999999	4.876414343
RAB14	10.42695172	10.81642134	10.28545659	10.46096473	10.27187776	10.83373769
RAB17	5.0037878319999995	4.858193826	5.81674436	4.917785466000001	5.390341392000001	4.735648337
RAB18	9.69617997	9.759078749	9.592264602	9.510519314	9.555574037000001	9.413163244
RAB19	4.992536355	4.9975152089999995	4.833397601000001	4.882597419	4.909310367	5.084110604
RAB1B	9.560558042	9.564143836	9.545377096000001	9.517860357	9.598031464	9.337550248
RAB20	5.234575952	5.0659938339999995	5.4930760329999995	5.135868353	4.927248014	4.747335044
RAB21	8.060882514	8.370928706	8.330567511	8.310447827	8.373178516	8.51353496
RAB22A	6.07443879	6.5400174479999995	6.25866744	5.981035303	6.268993472000001	6.988934957000001
RAB23	4.909426428	4.990435848	4.656074138999999	5.070191072	4.801943789	4.82843083
RAB24	9.942424627000001	10.0405254	9.846360684	9.826106766	9.810995222999999	9.824821463
RAB25	4.422328793	4.3458379119999995	4.341483478	4.381910829	4.449322985	4.456019832
RAB26	4.557341015	4.87852205	4.71800153	4.548939527	4.8730054460000005	4.62618776
RAB27A	10.57426746	10.9587318	10.67784914	11.26072671	10.92826325	11.49888981
RAB27B	4.575145411	4.828904552	4.803844947	4.4320050339999995	4.844801283	4.735648337
RAB28	10.9060052	10.96502453	10.97573242	10.84389256	10.84446807	10.92826325
RAB2A	11.16165492	11.23211431	11.42712505	11.64231365	11.29270337	11.43106506
RAB2B	4.28323128	4.453435604	4.4546663539999996	4.310830478	4.274914241	4.401231019
RAB30	4.359363758	4.476223469	4.396823549	4.277658918	4.437046498	4.367117273
RAB31	10.42805167	10.61163305	10.83755333	11.12910398	10.70674525	11.20364952
RAB32	10.53890544	10.95585356	10.6614837	11.36634555	10.68563319	11.07695276
RAB33A	5.066867209	4.734673483	4.795934039	4.565707214	5.368960955	4.529986865
RAB33B	7.817097924	7.711761256	7.671814895	7.870295047999999	7.666676358999999	7.741784028
RAB34	4.8533949210000005	4.917269907	5.132928677	5.681305468	5.074988959	5.549982919
RAB35	10.96502453	10.60637933	10.95332129	10.6386821	10.57072258	10.52747411
RAB36	4.471057911	4.633172851	4.94714084	4.479971239	4.485976139	4.76371495
RAB37	6.166355812000001	6.086519162	6.118622397999999	6.114203677999999	6.116544623999999	6.090846937999999
RAB38	10.50037421	10.52952527	10.2873338	10.62652009	10.43655231	10.37165545
RAB39A	4.569140868	4.7424298060000005	4.499418347	4.616420367	4.566784093	4.7125961730000006
RAB39B	5.320968016	4.9975152089999995	4.592089102	4.645453973	4.734827602	5.0402710310000005
RAB3A	6.906253662999999	6.674621182999999	7.26597784	6.620787256	7.01612521	6.632346259
RAB3B	4.359363758	4.471216986	4.361510449	4.433496602	4.412801029	4.426134423
RAB3C	4.43408664	4.336066004	4.51542899	4.469059306	4.425760863	4.482237222
RAB3D	9.203605845	9.802067223	9.709164879	9.968254515	9.550917398	10.11926153
RAB3GAP1	9.753086404	9.622214205	10.03127783	9.988751471	9.91515292	9.876832105
RAB3GAP2	9.218566142	8.93725473	9.19220329	9.325148845	9.268671507	9.408500362
RAB3IL1	5.967573526	5.6930725120000005	6.301594492	4.747335044	6.313509606	5.125320629
RAB3IP	5.689354777	5.901423155	6.048881791	5.845977764	5.93521068	5.84001024
RAB40B	4.598448918	5.143768385	4.40534086	4.372204481	4.476223469	4.570732939
RAB40C	9.381572582999999	9.105988015	9.490101162	9.21877802	9.200789183	9.282772685
RAB43	8.372525707000001	7.916807222999999	8.321595334	8.261610888	8.427824174	7.99998328
RAB4A	10.00033626	9.359633246	9.803736189	8.859849069	9.841847932	8.829171551
RAB4B	7.240325777000001	7.522427477000001	7.18410206	7.356645928	7.23742063	7.355912205
RAB5A	8.867913035	9.025477443	8.864551002999999	8.759129306	8.950522945	9.006785254
RAB5B	6.320671895	6.56689682	5.844723125	6.486988365	6.207282514	6.126473309
RAB5C	11.51004975	11.51922116	11.33714633	11.51004975	11.52560296	11.6208981
RAB6B	5.250544656000001	4.72335639	5.382048865	5.135868353	5.3434501569999995	4.951636702
RAB7A	11.36102373	11.07408929	11.23412208	11.25043238	11.36348524	11.36411935
RAB8A	11.19147384	11.23520471	11.34505702	11.50876719	11.24054114	11.55351588
RAB8B	11.44202184	11.37677948	11.51674504	11.47215622	11.42286915	11.4317659
RAB9A	7.966296061	8.651130761000001	7.580299022	8.018276413999999	7.585190657	7.868186907
RAB9B	4.314429403	4.367117273	4.38302127	4.282213059	4.354374443999999	4.283723333999999
RABAC1	11.71862436	11.777613699999998	11.59214805	11.59752359	11.60444761	11.49089952
RABEP1	7.432238712999999	7.15799057	7.420215977000001	7.218897705	7.396508025	6.826034022000001
RABEP2	7.477666802999999	6.6442341229999995	7.151747553	7.0626437829999995	7.272835345	7.145986811
RABEPK	4.742119767	4.572329948999999	4.4098683780000005	4.65817292	4.509227939	4.392659885
RABGAP1	10.20327299	9.679460218	10.13100639	10.11868854	10.0752969	9.987022879
RABGAP1L	6.379038124	6.250558355	6.07247522	6.039591297	6.177195352999999	5.90844469
RABGEF1	10.018984199999998	9.466937095	10.21491247	9.726241494	10.00508231	9.335941942
RABGGTA	7.126759871	7.462103046	7.526019497999999	7.44847041	7.366150536	7.324603913
RABGGTB	11.72978586	11.57090183	11.59070651	11.52025298	11.53006751	11.26229868
RABIF	9.015360317	9.042244048999999	8.935843845	8.963296955	8.943385235	8.773926126000001
RABL3	9.113951436	9.184041462	9.324680189	8.88769392	9.173596859	8.947092482
RAC1	8.333030236	8.359944302999999	8.532214473	8.658111609	8.646097957	8.642732974
RAC2	10.81045545	10.98572126	10.91658017	11.04951758	11.02004031	11.25972681
RAC3	4.734673483	4.539955257	4.703827356000001	4.6138884010000005	4.412801029	4.607494655
RACGAP1	4.8654212160000005	4.903063568	5.270139299999999	5.02198325	5.232736165	5.697823509
RAD1	8.807130663999999	8.739193962	8.799177557	8.589078198	8.400155202999999	8.032029374
RAD17	8.935622886	8.734332641	8.829449072000001	8.7769167	8.967025526	8.642432147000001
RAD18	7.086104722999999	7.374506577000001	7.062284	6.805705612000001	7.105091708	7.302383334
RAD21	5.05362427	5.47216863	5.169583168	5.320968016	5.780475847000001	4.89886266
RAD23A	8.327614167	8.372162907	8.218306679	7.821675353	8.458291903	7.969705197000001
RAD23B	9.808014181	9.794329811	9.907649864	9.899402796	10.073847500000001	9.937332669
RAD50	10.13940899	9.990454357	10.12269476	9.92253044	9.960588981	10.11485548
RAD51	9.279216755	9.325411226	9.048433379	9.186684682000001	9.302213248	9.101355138999999
RAD51AP1	8.480912826	8.37674561	8.349526135	8.100208698	8.359224062000001	8.199003347
RAD51C	7.045727265	7.112582333	7.120293525	7.710039775	7.26597784	7.138070719
RAD52	8.779299232	8.614300163	8.868427598	8.650981229	8.62928509	8.725469762000001
RAD54L	9.628098328	9.577423225	9.968254515	9.708230985	9.747153007	10.17008826
RAD9B	4.695528379	4.426398237	4.924573198	4.621596404	4.768336269	4.913432675
RAE1	11.006376600000001	11.11587351	11.10883829	11.076206800000001	11.17719446	10.82495638
RAF1	9.405409975	9.099931696	9.370717262000001	9.104044893	9.395741974	9.217344714
RAG1	4.967254228	4.458434207	5.3084308710000006	4.8619987369999995	5.28505143	4.8867993819999995
RAG2	4.502894523	4.58110773	4.34540784	4.438547841	4.357986333	4.384662948
RAI1	6.530425062999999	6.6550707970000005	6.688908141000001	6.381058977	6.485781553	6.597511804
RAI14	6.8727922370000005	6.5450473460000005	7.086104722999999	7.194563495	7.080785908999999	7.095277802000001
RAI2	4.39076734	4.663692095	4.370598422	4.372204481	4.306928657	4.798343743
RALA	7.03504136	6.824920986	7.057508395	6.975622924	7.056786174	6.9318351
RALB	7.13926517	7.494765199	7.4704991739999995	7.699031245	7.4608411079999994	7.880381666
RALBP1	11.64520675	11.40502905	11.62873656	11.29374773	11.53232201	11.51251268
RALGDS	4.536196616000001	4.52039177	4.677705817	4.534108313	4.491161033	4.7125961730000006
RALGPS1	5.751552236	5.436660389	5.8257769470000005	5.697476042999999	5.751330812000001	5.417192388999999
RALGPS2	6.409057681	6.768255352000001	6.488997476000001	6.5997447629999995	6.455346952999999	6.40509098
RALY	12.35440469	12.37861468	12.20292895	12.24731104	12.371394699999998	12.31973713
RALYL	4.396742895	4.375265885	4.425378071	4.25179178	4.27366427	4.435860753
RAMP1	11.71290899	11.90652626	11.43628924	11.90153834	11.59214805	12.01254494
RAMP2	5.117326788	5.054316278	5.092537548999999	5.135868353	5.587160281	4.823998519
RAMP3	4.473338755	4.554749072	4.447844126000001	4.46734091	4.34540784	4.396823549
RAN	9.552471281	9.278578078999999	9.45269845	9.427184388999999	9.439997821	9.113354617
RANBP1	12.91733734	12.92750583	12.96593862	12.75930158	12.92750583	13.04343269
RANBP10	9.780329841	9.614903723	9.910350964	9.536370981000001	9.712822787999999	9.825603382
RANBP17	4.886249401000001	4.373489741	4.529506518	4.670985912	5.199766595	4.601340243
RANBP3	8.316230385	8.326565959	8.332881099	8.043056637000001	8.189604018999999	8.107201553
RANBP3L	4.63606671	4.54628466	4.438239338	4.410236605	4.453975845	4.81179904
RANBP6	5.3494841289999995	5.2091817439999994	5.591769349	5.5335070470000005	5.4245950270000005	4.971426596000001
RANBP9	8.230626696	7.993346215	8.301482627999999	8.243278887	8.094853777	8.191867094
RANGAP1	12.1359087	12.35222887	12.45004413	12.29314984	12.4345471	12.49721387
RANGRF	11.20788698	11.08853233	11.2762778	10.79054293	11.19389822	10.91833308
RAP1A	4.357792404	4.305523105	4.45971691	4.400596315	4.2713068419999995	4.501727555
RAP1B	12.09884261	12.03105972	12.03506438	12.13155059	12.07841949	11.77667512
RAP1GAP	5.9421681060000004	5.901423155	6.467149578	6.149180274	6.593160021	5.992126197
RAP2A	6.924826749	6.241370885	6.960353773	6.647655566	6.707663282	6.57019017
RAP2B	6.281643429	6.428170882000001	6.336081686	6.135051745	6.4215941789999995	6.826034022000001
RAP2C	10.12680818	10.068528	10.20207937	10.17776879	10.03989741	9.899125821
RAPGEF1	9.839376292	9.671889594	9.988751471	9.723456797	10.01154926	9.992934136
RAPGEF2	6.446758554	6.533088806	6.507152946000001	7.0558377089999995	6.626274119	7.140714246
RAPGEF3	6.052961852	6.151380755	6.2924205760000005	6.312980447999999	5.970338354	6.131112005
RAPGEF4	4.448289806	4.534252106	4.670780388	4.450544289	4.673738488	4.583884341
RAPGEF5	4.508744382	4.967593892	4.757774245	4.734345521	4.807045732	4.747335044
RAPGEF6	8.25623401	8.091375613	8.16957614	7.997021556	8.048152794	8.066095649
RAPGEFL1	5.1210360569999995	4.503693254	5.4166308270000005	4.826614589	5.377033933	5.500378715
RAPSN	6.652921911	7.0124517189999995	6.7229946389999995	7.17892573	6.809033222	7.155800155
RARA	4.456023933	4.384967564	4.378856241	4.317079816000001	4.425760863	4.418754579
RARB	4.39491136	4.397382307	4.416507003	4.624316293	4.581180113	4.479306897
RARG	5.405656697	4.940556109	5.335942169	5.644205271000001	5.27495879	5.316804659
RARRES1	4.422328793	4.342577295	4.457047831000001	4.408411477	4.323659721	4.396823549
RARRES2	7.077229107999999	7.063542846	6.9353756639999995	7.257124107999999	7.254921837	7.2353111729999995
RARS1	10.78235426	10.864229	10.85455444	10.86797137	10.8312587	10.85649455
RARS2	10.00092304	10.03234016	10.02616196	9.790615179	9.841847932	9.734535255
RASA1	9.298113062999999	9.398951067999999	9.257577282	9.302917687999999	9.08613941	9.346267057
RASA2	7.536483207000001	7.735817967999999	7.618975429	7.551685448	7.096859546	7.885169829
RASA3	9.967065838	9.771154397	10.08727104	10.32110737	10.14728596	10.42458311
RASA4	7.500054702000001	7.45886071	7.435194074	7.8037890789999995	7.1382414160000005	7.666143741
RASAL1	4.527541307	5.018699724	4.602071329	4.507016098999999	4.432659061	4.372679876
RASAL2	4.886249401000001	5.403957457000001	5.358362823999999	4.955835394	4.869216206	5.842524882
RASD1	4.8441302319999995	4.416124736	4.692501602	4.396823549	4.5317319519999995	4.450544289
RASD2	4.649658545	4.389186821	4.504290482	4.499418347	4.515177428	4.54502447
RASEF	4.786808626	4.62677803	4.681678858	4.592089102	4.777265467	4.73918351
RASGEF1A	4.407324798	4.428503558	4.352284432	4.428448017	4.361666026	4.343822039
RASGEF1B	5.243174642	5.305850341	5.026237731	4.859000184	4.780606745	5.195421718
RASGEF1C	5.234575952	4.922121821	5.636748907	4.85646712	5.536295247999999	4.507111508
RASGRF1	4.598448918	4.572329948999999	4.700308934	5.265125669	4.723742572	4.670985912
RASGRF2	4.491620641	4.526547255	4.51542899	4.515339526	4.5369561339999995	4.3989320030000005
RASGRP1	4.448289806	4.446268437	4.666425536	4.7132045510000005	4.533701866	4.466266082
RASGRP2	7.657267469	8.213130309	7.9030354560000005	7.982144814	7.895001825	8.294147582999999
RASGRP3	4.524865017	4.399563011000001	4.457047831000001	4.453846551	4.81179904	4.458635548
RASGRP4	10.35428285	10.27850409	10.40204959	10.275616699999999	10.46638788	10.46096473
RASIP1	4.381003579	4.44383412	4.501985502	4.69080659	4.528778717	4.414462392
RASL10A	4.361376914	4.295323382	4.30860642	4.368691032	4.252943048000001	4.401231019
RASL10B	4.51997936	4.453435604	4.782212737	4.51686316	4.384662948	4.349663323
RASL11A	4.505918901	4.89886266	4.496884564	4.6956132980000005	4.575804978	4.39491136
RASL11B	5.354090967	5.4689351539999995	5.559177957999999	5.49134103	5.3434501569999995	5.481054599
RASL12	5.258965271	4.71164741	4.934248092	4.656175675	4.972426356000001	4.663422229
RASSF1	9.768524057	9.848331399	9.814237224	10.01080366	9.894877798	9.857458077999999
RASSF10	4.317457007	4.344108128999999	4.425378071	4.524117588	4.304041824	4.392659885
RASSF2	8.723337958	8.668874467	8.89324196	9.029106452	8.823079096	9.303450548999999
RASSF3	8.633953162000001	8.599669397000001	8.54121422	8.835317351	8.538387615	8.819983291
RASSF4	9.202443107999999	9.349753827999999	9.565429686	10.02616196	9.519728695	10.26780735
RASSF5	9.706145503	9.841598993	9.830866977000001	10.035826	9.961807116000001	10.41367767
RASSF6	4.388890728	4.422328793	4.384662948	4.503591076	4.359668085	4.332913173000001
RASSF7	6.760403265	6.744569707999999	6.52175013	6.65805006	6.413154583	6.4739281239999995
RASSF8	4.322315369	4.3933364280000005	4.3187328769999995	4.292286966	4.34368172	4.316570866
RASSF9	4.350508418	4.3933364280000005	4.326428838	4.386685091	4.37499441	4.507111508
RAVER1	9.001716499	8.703691477000001	8.966364708	8.691064286	8.900807549	9.210440899
RAVER2	4.819227636	4.882948573	5.2909332110000005	4.924573198	5.151974753	4.979662655
RAX	4.536196616000001	4.397382307	4.998838352	4.464141887	4.5317319519999995	4.378856241
RB1	9.184041462	9.079921258999999	9.475001158	9.055059686	9.241400156000001	9.035913537
RB1CC1	4.542743308	4.356277712	4.392659885	4.419875786	4.410415155	4.418754579
